@RELATION Moviment-Analysis
@ATTRIBUTE	user	{AndersonJose, Francisco, AndersonSantos}
@ATTRIBUTE	joint	{LeftHand, RightHand, LeftFoot, RightFoot}
@ATTRIBUTE	TIME	NUMERIC
@ATTRIBUTE	x	NUMERIC
@ATTRIBUTE	y	NUMERIC
@ATTRIBUTE	z	NUMERIC
@ATTRIBUTE	class	{lento, normal}

@DATA
Control9,Head,0,202.2291,321.4271,-2338.126,Health
Control9,Neck,0,172.8466,121.7067,-2311.079,Health
Control9,Torso,0,148.9307,-224.883,-2226.046,Health
Control9,Waist,0,164.7868,-270.7225,-2158.168,Health
Control9,LeftShoulder,0,-21.3144,68.32807,-2225.656,Health
Control9,LeftElbow,0,-248.9039,164.9007,-2108.331,Health
Control9,LeftWrist,1,-487.0457,307.2535,-1954.516,Health
Control9,LeftHand,1,-544.7218,350.4673,-1925.754,Health
Control9,RightShoulder,1,361.4904,-5.349189,-2341.642,Health
Control9,RightElbow,1,436.7682,-300.2768,-2336.086,Health
Control9,RightWrist,1,467.1371,-499.426,-2211.885,Health
Control9,RightHand,1,458.0631,-561.6523,-2171.095,Health
Control9,LeftHip,1,75.44617,-339.594,-2105.012,Health
Control9,LeftKnee,1,47.31385,-708.1452,-2062.816,Health
Control9,LeftFoot,1,47.30883,-1107.148,-1915.459,Health
Control9,RightHip,1,251.9352,-364.4467,-2144.144,Health
Control9,RightKnee,1,280.1214,-738.0411,-2077.297,Health
Control9,RightFoot,1,343.542,-1115.83,-1907.291,Health
Control9,Head,32,206.6533,321.6711,-2334.535,Health
Control9,Neck,32,174.0229,124.706,-2307.282,Health
Control9,Torso,32,146.7446,-220.2395,-2225.48,Health
Control9,Waist,32,166.1675,-267.102,-2159.589,Health
Control9,LeftShoulder,32,-13.91639,79.4772,-2203.698,Health
Control9,LeftElbow,32,-254.7034,219.6847,-2044.474,Health
Control9,LeftWrist,32,-438.5547,352.9228,-1886.174,Health
Control9,LeftHand,32,-492.1805,397.8984,-1846.752,Health
Control9,RightShoulder,32,359.5879,-2.596372,-2346.788,Health
Control9,RightElbow,32,431.3072,-301.2531,-2351.149,Health
Control9,RightWrist,32,460.6999,-498.0605,-2222.497,Health
Control9,RightHand,32,456.2771,-565.8063,-2179.424,Health
Control9,LeftHip,32,79.04395,-333.5627,-2100.402,Health
Control9,LeftKnee,33,45.36181,-701.8516,-2066.476,Health
Control9,LeftFoot,33,45.42867,-1104.704,-1930.523,Health
Control9,RightHip,33,251.9157,-363.479,-2154.349,Health
Control9,RightKnee,33,278.5897,-734.0544,-2083.368,Health
Control9,RightFoot,33,346.7151,-1113.149,-1911.045,Health
Control9,Head,66,211.8036,319.6569,-2331.153,Health
Control9,Neck,66,175.0675,129.2804,-2299.757,Health
Control9,Torso,66,144.1529,-209.7949,-2224.129,Health
Control9,Waist,66,167.8401,-257.0122,-2161.677,Health
Control9,LeftShoulder,66,-8.961255,91.81005,-2176.34,Health
Control9,LeftElbow,66,-218.0547,260.7567,-1993.141,Health
Control9,LeftWrist,66,-398.7253,403.8915,-1808.048,Health
Control9,LeftHand,66,-429.5441,433.062,-1784.382,Health
Control9,RightShoulder,66,359.6227,0.7947384,-2357.617,Health
Control9,RightElbow,66,428.3861,-300.9638,-2356.882,Health
Control9,RightWrist,66,454.9099,-505.2414,-2241.377,Health
Control9,RightHand,66,454.7748,-596.3185,-2193.066,Health
Control9,LeftHip,67,80.3936,-325.2804,-2096.227,Health
Control9,LeftKnee,67,42.84222,-694.5454,-2069.415,Health
Control9,LeftFoot,67,46.48636,-1099.341,-1945.006,Health
Control9,RightHip,67,253.0574,-357.8382,-2163.043,Health
Control9,RightKnee,67,277.9701,-729.7561,-2093.917,Health
Control9,RightFoot,67,351.2611,-1109.537,-1927.58,Health
Control9,Head,82,216.6883,321.5861,-2327.207,Health
Control9,Neck,82,176.6152,135.176,-2293.085,Health
Control9,Torso,83,143.5075,-203.9511,-2221.202,Health
Control9,Waist,83,169.4913,-253.0711,-2160.609,Health
Control9,LeftShoulder,83,3.560253,92.62811,-2159.121,Health
Control9,LeftElbow,83,-184.9098,265.2679,-1955.111,Health
Control9,LeftWrist,83,-303.3159,416.2533,-1762.734,Health
Control9,LeftHand,83,-349.9623,461.3149,-1722.741,Health
Control9,RightShoulder,83,359.8015,-1.247325,-2359.992,Health
Control9,RightElbow,83,419.0262,-303.8365,-2364.947,Health
Control9,RightWrist,83,448.0114,-517.3392,-2271.526,Health
Control9,RightHand,83,445.838,-611.7425,-2230.166,Health
Control9,LeftHip,83,84.08817,-319.3025,-2088.641,Health
Control9,LeftKnee,83,41.48716,-690.593,-2070.693,Health
Control9,LeftFoot,83,44.40614,-1096.068,-1958.673,Health
Control9,RightHip,83,253.8586,-355.41,-2166.055,Health
Control9,RightKnee,83,270.1003,-738.5373,-2101.408,Health
Control9,RightFoot,83,337.4882,-1112.313,-1944.61,Health
Control9,Head,232,228.9554,322.5368,-2319.634,Health
Control9,Neck,232,188.0838,141.1575,-2281.09,Health
